Location,Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
Los Gatos,23,4/2/24 6:30 PM,GLS Due Terre Cataratto,White,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,23,4/2/24 6:34 PM,Quadratto Perfetto,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,23,4/2/24 6:34 PM,Caciocavallo Silano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,23,4/2/24 6:34 PM,Pecorino Oro Antico Riserva,FORMAGGI,FOOD,Food,5.50,1.0,false
Los Gatos,23,4/2/24 6:34 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,23,4/2/24 6:34 PM,Eggplant Parm,ITALIAN AMERICAN,FOOD,Food,27.00,1.0,false
Los Gatos,21,4/2/24 6:36 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,21,4/2/24 6:36 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,12,4/2/24 6:39 PM,Cannoli,DOLCI,FOOD,Food,15.00,1.0,false
Los Gatos,12,4/2/24 6:39 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,4.00,1.0,false
Los Gatos,12,4/2/24 6:39 PM,GLS Palazzo Vecchio Vin Santo,Dessert,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,20,4/2/24 6:42 PM,HLF BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,2.0,false
Los Gatos,17,4/2/24 6:42 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,24,4/2/24 6:47 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,24,4/2/24 6:56 PM,BTL Zorzettig Ribolla Gialla,White,BTG WINE,Wine on Premise,56.00,1.0,false
Los Gatos,24,4/2/24 6:57 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,8,4/2/24 6:59 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,26,4/2/24 7:06 PM,Funghi,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,26,4/2/24 7:06 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,26,4/2/24 7:06 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,26,4/2/24 7:06 PM,Blood Orange,N/A Beverages,BEVERAGES,NA Beverage,6.00,1.0,false
Los Gatos,26,4/2/24 7:10 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,21,4/2/24 7:10 PM,BTL Bel-Air-Ouy,Red A-K,WINE,Retail Wine,45.00,1.0,false
Los Gatos,27,4/2/24 7:13 PM,BTL Clotilde Legrand,Red A-K,WINE,Retail Wine,34.00,1.0,false
Los Gatos,27,4/2/24 7:14 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,27,4/2/24 7:14 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,27,4/2/24 7:14 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,24,4/2/24 7:14 PM,GLS Riva Leone Barbera,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,21,4/2/24 7:24 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,21,4/2/24 7:24 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,21,4/2/24 7:24 PM,Sausage & Peppers,ITALIAN AMERICAN,FOOD,Food,16.00,1.0,false
Los Gatos,24,4/2/24 7:28 PM,GLS Riva Leone Barbera,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,28,4/2/24 7:29 PM,Caprino Montemayore,FORMAGGI,FOOD,Food,10.00,2.0,false
Los Gatos,28,4/2/24 7:29 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,28,4/2/24 7:29 PM,Ricotta Salata Caprina,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,28,4/2/24 7:30 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,28,4/2/24 7:30 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,24,4/2/24 7:39 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,24,4/2/24 7:39 PM,Calabrese Shrimp,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,24,4/2/24 7:39 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,26,4/2/24 7:42 PM,Piccante,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,30,4/2/24 7:45 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,31,4/2/24 7:48 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,30,4/2/24 7:57 PM,BTL Collematoni Brunello 18,Red,BTG WINE,Wine on Premise,75.00,1.0,false
Los Gatos,30,4/2/24 7:57 PM,BTL Lloyd Chardonnay,White,BTG WINE,Wine on Premise,58.00,1.0,false
Los Gatos,30,4/2/24 7:57 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,26.00,1.0,false
Los Gatos,30,4/2/24 7:57 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,30,4/2/24 7:57 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,30,4/2/24 7:57 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,30,4/2/24 7:57 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,31,4/2/24 7:59 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,28,4/2/24 8:11 PM,BTL LCN Nebbiolo,Red,BTG WINE,Wine on Premise,25.00,1.0,false
Los Gatos,31,4/2/24 8:13 PM,BTL Monticello Pinot Noir,Red,BTG WINE,Wine on Premise,50.00,1.0,false
Los Gatos,32,4/2/24 8:18 PM,GLS Lloyd Chardonnay,White,BTG WINE,Wine on Premise,22.00,1.0,false
Los Gatos,27,4/2/24 8:21 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,4.00,1.0,false
Los Gatos,30,4/2/24 8:34 PM,BTL Lloyd Chardonnay,White,BTG WINE,Wine on Premise,88.00,1.0,false
Los Gatos,33,4/2/24 8:42 PM,RET Bel-Air-Ouy,Red A-K,WINE,Retail Wine,40.50,1.0,false
Los Gatos,1,4/3/24 12:03 PM,Sinfonia (Mezzo),PROPOSTA DELLA CASA,FOOD,Food,42.00,1.0,false
Los Gatos,1,4/3/24 12:03 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,1,4/3/24 12:03 PM,3 Olive Sampler,SFIZI,FOOD,Food,22.00,2.0,false
Los Gatos,1,4/3/24 12:03 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,1,4/3/24 12:04 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,1,4/3/24 12:04 PM,Pomm Galv,N/A Beverages,BEVERAGES,NA Beverage,6.00,1.0,false
Los Gatos,1,4/3/24 12:07 PM,Coke,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,1,4/3/24 12:13 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,1,4/3/24 12:13 PM,Iced Tea,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,1,4/3/24 12:21 PM,Garlic Chili In Oil,ACCOMPAGNAMENTI,FOOD,Food,7.00,1.0,false
Los Gatos,1,4/3/24 12:21 PM,Wildflower Honey,ACCOMPAGNAMENTI,FOOD,Food,5.00,1.0,false
Los Gatos,1,4/3/24 12:23 PM,BTL BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,48.00,1.0,false
Los Gatos,1,4/3/24 12:29 PM,Mista,INSALATE,FOOD,Food,26.00,2.0,false
Los Gatos,1,4/3/24 12:29 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,1,4/3/24 12:31 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,1,4/3/24 12:31 PM,Sausage & Peppers,ITALIAN AMERICAN,FOOD,Food,16.00,1.0,false
Los Gatos,1,4/3/24 12:31 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,1,4/3/24 12:31 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,1,4/3/24 12:31 PM,Caesar,INSALATE,FOOD,Food,30.00,1.0,false
Los Gatos,1,4/3/24 12:31 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,1,4/3/24 12:31 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,2,4/3/24 12:36 PM,DD CAESAR,DOORDASH,FOOD,Food,19.00,1.0,false
Los Gatos,3,4/3/24 12:37 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,8.00,2.0,false
Los Gatos,3,4/3/24 12:43 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,4.00,1.0,false
Los Gatos,4,4/3/24 12:47 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,4,4/3/24 12:47 PM,Caprese Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,4,4/3/24 12:47 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,4,4/3/24 12:47 PM,GLS Borgo Paglianetto Verdicchio,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,5,4/3/24 12:49 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,5,4/3/24 12:49 PM,Calabrese Lo Riscaldo,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,6,4/3/24 12:54 PM,Spring Ravioli,PASTA/ENTREES,FOOD,Food,16.00,1.0,false
Los Gatos,6,4/3/24 12:54 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,6,4/3/24 12:54 PM,Calabrese Lo Riscaldo,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,3,4/3/24 12:56 PM,Small French Press Coffee,N/A Beverages,BEVERAGES,NA Beverage,5.00,1.0,false
Los Gatos,7,4/3/24 1:02 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,7,4/3/24 1:02 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,7,4/3/24 1:05 PM,GLS Lini Lambrusco,Sparkling,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,7,4/3/24 1:05 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,7,4/3/24 1:14 PM,Crostini Sampler,CROSTINI,FOOD,Food,32.00,2.0,false
Los Gatos,7,4/3/24 1:14 PM,Bolzano,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,7,4/3/24 1:14 PM,Piccante,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,7,4/3/24 1:14 PM,Barolo,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,7,4/3/24 1:14 PM,Nostrano,SALUMI,FOOD,Food,6.00,1.0,false
Los Gatos,7,4/3/24 1:14 PM,Pecorino Sole di Sicilia con zafferano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,7,4/3/24 1:14 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,7,4/3/24 1:14 PM,Taleggio Classico,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,1,4/3/24 1:20 PM,Tiramisu,DOLCI,FOOD,Food,0.00,1.0,false
Los Gatos,1,4/3/24 1:26 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,12.00,3.0,false
Los Gatos,7,4/3/24 1:27 PM,The Somm Stumper,Flights,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,7,4/3/24 1:28 PM,Black Truffle Honey,ACCOMPAGNAMENTI,FOOD,Food,7.00,1.0,false
Los Gatos,7,4/3/24 1:33 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,7,4/3/24 1:33 PM,GLS Crazy Joe Red Blend 19,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,7,4/3/24 1:46 PM,Bolzano,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,7,4/3/24 1:46 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,4,4/3/24 1:46 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,4,4/3/24 1:46 PM,GLS Borgo Paglianetto Verdicchio,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,7,4/3/24 2:16 PM,Large French Press Coffee,N/A Beverages,BEVERAGES,NA Beverage,10.00,1.0,false
Los Gatos,7,4/3/24 2:16 PM,Hot Tea,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,7,4/3/24 2:16 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,7,4/3/24 2:16 PM,Sfogliatelle,DOLCI,FOOD,Food,10.00,1.0,false
Los Gatos,7,4/3/24 2:16 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,4.00,1.0,false
Los Gatos,6,4/3/24 2:18 PM,BTL BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,18.00,1.0,false
Los Gatos,6,4/3/24 2:18 PM,BTL Crazy Joe Red Blend 19,Red,BTG WINE,Wine on Premise,34.00,1.0,false
Los Gatos,8,4/3/24 2:19 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,8,4/3/24 2:19 PM,Eggplant Parm,ITALIAN AMERICAN,FOOD,Food,27.00,1.0,false
Los Gatos,9,4/3/24 2:36 PM,Carbonara,PASTA/ENTREES,FOOD,Food,44.00,2.0,false
Los Gatos,9,4/3/24 2:36 PM,Single Meatball,SIDES,FOOD,Food,7.00,1.0,false
Los Gatos,9,4/3/24 2:45 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,42.00,2.0,false
Los Gatos,8,4/3/24 3:11 PM,BTL Lanciola Colli Fiorentini,Red,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,8,4/3/24 3:19 PM,GLS Assiduous Pinot,Red,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,8,4/3/24 3:19 PM,Tonno with Crostini,SFIZI,FOOD,Food,15.00,1.0,false
Los Gatos,9,4/3/24 3:23 PM,Large French Press Coffee,N/A Beverages,BEVERAGES,NA Beverage,10.00,1.0,false
Los Gatos,9,4/3/24 3:23 PM,Cannoli,DOLCI,FOOD,Food,15.00,1.0,false
Los Gatos,10,4/3/24 3:34 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,10,4/3/24 3:34 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,10,4/3/24 3:38 PM,Piave Vecchio,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,10,4/3/24 3:38 PM,Truffolina,FORMAGGI,FOOD,Food,6.00,1.0,false
Los Gatos,10,4/3/24 3:38 PM,Ricotta Salata Caprina,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,10,4/3/24 3:38 PM,Gluten Free Bread,ACCOMPAGNAMENTI,FOOD,Food,5.00,1.0,false
Los Gatos,11,4/3/24 3:54 PM,Gluten Free Bread,ACCOMPAGNAMENTI,FOOD,Food,5.00,1.0,false
Los Gatos,11,4/3/24 3:54 PM,Minestone Soup,SFIZI,FOOD,Food,9.00,1.0,false
Los Gatos,10,4/3/24 4:04 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,12,4/3/24 4:29 PM,BTL Riva Leone Barbera,Red,BTG WINE,Wine on Premise,26.00,1.0,false
Los Gatos,12,4/3/24 4:29 PM,Prosciutto Americano,SALUMI,FOOD,Food,5.00,1.0,false
Los Gatos,12,4/3/24 4:29 PM,Elk Berkshire Pork Salami,SALUMI,FOOD,Food,8.00,1.0,false
Los Gatos,12,4/3/24 4:29 PM,Caprino Montemayore,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,12,4/3/24 4:29 PM,Cacio di Bosco al Tartfuo,FORMAGGI,FOOD,Food,6.00,1.0,false
Los Gatos,12,4/3/24 4:29 PM,Pecorino Sole di Sicilia con zafferano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,13,4/3/24 5:02 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,26.00,2.0,false
Los Gatos,13,4/3/24 5:13 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,14,4/3/24 5:21 PM,BTL Borgo Paglianetto Verdicchio,White,BTG WINE,Wine on Premise,56.00,1.0,false
Los Gatos,14,4/3/24 5:21 PM,Calabrese,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,14,4/3/24 5:21 PM,Finocchiona,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,14,4/3/24 5:21 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,14,4/3/24 5:21 PM,Pecorino Sole di Sicilia con pistachio in crosta,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,13,4/3/24 5:33 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,15,4/3/24 5:40 PM,Caciocavallo Silano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,15,4/3/24 5:40 PM,Parmegiano Reggiano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,15,4/3/24 5:40 PM,Sonoma Bianco,SALUMI,FOOD,Food,6.00,1.0,false
Los Gatos,15,4/3/24 5:40 PM,Salametto,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,15,4/3/24 5:40 PM,GLS Due Terre Cataratto,White,BTG WINE,Wine on Premise,26.00,2.0,false
Los Gatos,16,4/3/24 5:42 PM,GLS Montpelier Viognier 21,White,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,16,4/3/24 5:42 PM,TST Akilia Mencia Bierzo,Red,BTG WINE,Wine on Premise,0.00,1.0,false
Los Gatos,16,4/3/24 5:42 PM,TST Crazy Joe Red Blend 19,Red,BTG WINE,Wine on Premise,0.00,1.0,false
Los Gatos,14,4/3/24 5:47 PM,Calabrese Lo Riscaldo,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,14,4/3/24 5:47 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,16,4/3/24 5:49 PM,GLS Crazy Joe Red Blend 19,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,16,4/3/24 5:49 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,16,4/3/24 5:49 PM,Calabrese Shrimp,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,16,4/3/24 5:49 PM,Bolzano,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,17,4/3/24 5:50 PM,GLS Paolo Cali Nero,Red,BTG WINE,Wine on Premise,15.00,1.0,false
Los Gatos,10,4/3/24 5:53 PM,TST Riva Leone Barbera,Red,BTG WINE,Wine on Premise,0.00,1.0,false
Los Gatos,13,4/3/24 5:53 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,18,4/3/24 5:57 PM,GLS Barnier Rose Champagne,Sparkling,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,19,4/3/24 5:58 PM,TST Zorzettig Refosco,Red,BTG WINE,Wine on Premise,0.00,1.0,false
Los Gatos,20,4/3/24 6:00 PM,BTL Fornaci Gavi,White,BTG WINE,Wine on Premise,26.00,1.0,false
Los Gatos,20,4/3/24 6:00 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,18,4/3/24 6:01 PM,Half Belles Roches Bourgogne,White,BTG WINE,Wine on Premise,7.50,1.0,false
Los Gatos,18,4/3/24 6:04 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,18,4/3/24 6:04 PM,DiStefano Burrata,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,18,4/3/24 6:04 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,18,4/3/24 6:04 PM,Balsamic Glaze,ACCOMPAGNAMENTI,FOOD,Food,7.00,1.0,false
Los Gatos,21,4/3/24 6:07 PM,TST BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,0.00,1.0,false
Los Gatos,22,4/3/24 6:07 PM,GLS Barnier Rose Champagne,Sparkling,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,22,4/3/24 6:07 PM,GLS Altos las Hormigas,Red,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,22,4/3/24 6:07 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,21,4/3/24 6:07 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,17,4/3/24 6:09 PM,TST Kermit Lynch Cotes du Rhone,Red,BTG WINE,Wine on Premise,0.00,1.0,false
Los Gatos,17,4/3/24 6:09 PM,GLS Kermit Lynch Cotes du Rhone,Red,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,23,4/3/24 6:10 PM,Calabrese Shrimp,SFIZI,FOOD,Food,36.00,2.0,false
Los Gatos,23,4/3/24 6:10 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,23,4/3/24 6:10 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,20,4/3/24 6:11 PM,Caprese Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,20,4/3/24 6:11 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,20,4/3/24 6:11 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,21,4/3/24 6:16 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,24,4/3/24 6:19 PM,GLS Lloyd Chardonnay,White,BTG WINE,Wine on Premise,22.00,1.0,false
Los Gatos,23,4/3/24 6:20 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,15.00,2.0,false
Los Gatos,16,4/3/24 6:22 PM,GLS Montpelier Viognier 21,White,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,16,4/3/24 6:22 PM,GLS Crazy Joe Red Blend 19,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,22,4/3/24 6:24 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,22,4/3/24 6:24 PM,DiStefano Burrata,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,22,4/3/24 6:24 PM,GLS Conti Zecca Liranu,Red,BTG WINE,Wine on Premise,11.00,1.0,false
Los Gatos,24,4/3/24 6:25 PM,Renata,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,24,4/3/24 6:25 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,25,4/3/24 6:28 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,25,4/3/24 6:28 PM,BTL LCN Nebbiolo,Red,BTG WINE,Wine on Premise,25.00,1.0,false
Los Gatos,25,4/3/24 6:28 PM,Caprese Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,25,4/3/24 6:28 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,21,4/3/24 6:28 PM,DiStefano Burrata,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,21,4/3/24 6:28 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,17,4/3/24 6:29 PM,GLS Paolo Cali Nero,Red,BTG WINE,Wine on Premise,15.00,1.0,false
Los Gatos,17,4/3/24 6:31 PM,Funghi,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,17,4/3/24 6:31 PM,Bolzano,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,21,4/3/24 6:33 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,18,4/3/24 6:35 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,19,4/3/24 6:40 PM,GLS Zorzettig Refosco,Red,BTG WINE,Wine on Premise,14.00,2.0,false
Los Gatos,19,4/3/24 6:40 PM,"Peroni, Lager",Beer,BEVERAGES,Bottled Beer,6.00,1.0,false
Los Gatos,19,4/3/24 6:40 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,23,4/3/24 6:42 PM,Tonno Panini,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,23,4/3/24 6:42 PM,Eggplant Parm,ITALIAN AMERICAN,FOOD,Food,27.00,1.0,false
Los Gatos,23,4/3/24 6:42 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,23,4/3/24 6:42 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,23,4/3/24 6:42 PM,Caesar,INSALATE,FOOD,Food,27.00,1.0,false
Los Gatos,23,4/3/24 6:42 PM,Salmon,PASTA/ENTREES,FOOD,Food,30.00,1.0,false
Los Gatos,23,4/3/24 6:42 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,26,4/3/24 6:42 PM,BTL Brady Cab,Red,BTG WINE,Wine on Premise,34.00,1.0,false
Los Gatos,21,4/3/24 6:44 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,18,4/3/24 6:46 PM,Half Chevalier Muscadet,White,BTG WINE,Wine on Premise,8.00,1.0,false
Los Gatos,21,4/3/24 7:02 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,28,4/3/24 7:18 PM,Salmon,PASTA/ENTREES,FOOD,Food,0.00,1.0,false
